[Sun Oct 23 11:31:56.257605 2022] [php:notice] [pid 18940:tid 1868] [client 127.0.0.1:53625] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/index.php/contact/
[Sun Oct 23 12:06:41.003555 2022] [php:notice] [pid 18940:tid 1868] [client 127.0.0.1:56641] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:41.067552 2022] [php:notice] [pid 18940:tid 1836] [client 127.0.0.1:56651] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:41.073555 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:56647] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:41.131555 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:56787] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:41.179555 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:56656] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:42.740555 2022] [php:notice] [pid 18940:tid 1848] [client 127.0.0.1:56649] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:42.836555 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:56787] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:42.946554 2022] [php:notice] [pid 18940:tid 1848] [client 127.0.0.1:56649] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:42.978553 2022] [php:notice] [pid 18940:tid 1868] [client 127.0.0.1:56641] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:43.026555 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:56656] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:43.042553 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:56787] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:43.042553 2022] [php:notice] [pid 18940:tid 1836] [client 127.0.0.1:56651] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:43.090552 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:56647] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:43.170551 2022] [php:notice] [pid 18940:tid 1848] [client 127.0.0.1:56649] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:43.186551 2022] [php:notice] [pid 18940:tid 1868] [client 127.0.0.1:56641] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:43.232554 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:56656] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:43.247555 2022] [php:notice] [pid 18940:tid 1836] [client 127.0.0.1:56651] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:43.264553 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:56787] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:43.295555 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:56647] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:43.405554 2022] [php:notice] [pid 18940:tid 1868] [client 127.0.0.1:56641] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:43.452556 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:56656] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:43.468557 2022] [php:notice] [pid 18940:tid 1836] [client 127.0.0.1:56651] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:43.516555 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:56647] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:45.326147 2022] [php:notice] [pid 18940:tid 1848] [client 127.0.0.1:56649] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:45.342162 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:56787] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:45.404144 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:56656] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:45.420144 2022] [php:notice] [pid 18940:tid 1836] [client 127.0.0.1:56651] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:45.468144 2022] [php:notice] [pid 18940:tid 1868] [client 127.0.0.1:56641] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:45.531142 2022] [php:notice] [pid 18940:tid 1848] [client 127.0.0.1:56649] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:45.547142 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:56787] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:45.547142 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:56647] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:45.610144 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:56656] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:45.626144 2022] [php:notice] [pid 18940:tid 1836] [client 127.0.0.1:56651] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:45.675163 2022] [php:notice] [pid 18940:tid 1868] [client 127.0.0.1:56641] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:45.749145 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:56647] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:45.750144 2022] [php:notice] [pid 18940:tid 1848] [client 127.0.0.1:56649] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:45.780147 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:56787] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:45.827146 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:56656] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:45.843149 2022] [php:notice] [pid 18940:tid 1836] [client 127.0.0.1:56651] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:45.890143 2022] [php:notice] [pid 18940:tid 1868] [client 127.0.0.1:56641] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:45.984146 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:56647] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:47.562140 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:56787] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:47.562140 2022] [php:notice] [pid 18940:tid 1836] [client 127.0.0.1:56651] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:47.641155 2022] [php:notice] [pid 18940:tid 1848] [client 127.0.0.1:56649] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:47.673140 2022] [php:notice] [pid 18940:tid 1868] [client 127.0.0.1:56641] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:47.703147 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:56656] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:47.766142 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:56787] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:47.766142 2022] [php:notice] [pid 18940:tid 1836] [client 127.0.0.1:56651] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:47.781144 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:56647] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:47.843141 2022] [php:notice] [pid 18940:tid 1848] [client 127.0.0.1:56649] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:47.875139 2022] [php:notice] [pid 18940:tid 1868] [client 127.0.0.1:56641] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:47.907141 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:56656] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:47.988146 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:56647] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:48.066142 2022] [php:notice] [pid 18940:tid 1848] [client 127.0.0.1:56649] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:48.066142 2022] [php:notice] [pid 18940:tid 1836] [client 127.0.0.1:56651] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:48.082142 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:56787] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:48.099145 2022] [php:notice] [pid 18940:tid 1868] [client 127.0.0.1:56641] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:48.129144 2022] [php:notice] [pid 18940:tid 1856] [client 127.0.0.1:56656] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:48.208148 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:56647] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:50.198146 2022] [php:notice] [pid 18940:tid 1816] [client 127.0.0.1:56787] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:50.229147 2022] [php:notice] [pid 18940:tid 1824] [client 127.0.0.1:56647] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
[Sun Oct 23 12:06:50.277143 2022] [php:notice] [pid 18940:tid 1848] [client 127.0.0.1:56649] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 127.0.0.1:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://wordpress.local/wp-admin/widgets.php
